Timestamp,Milisecond,Bus Voltage,Load Voltage,Current(mA),Power(mW),Diff,,
1.63066E+12,125,-1,-1,-1,2598,d0,,
1.63066E+12,125,-1,-1,-1,2716,d0,,
1.63066E+12,126,-1,-1,-1,2576,d0,,
1.63066E+12,126,-1,-1,-1,2562,d0,,
1.63066E+12,126,-1,-1,-1,2586,d0,,
1.63066E+12,126,-1,-1,-1,2582,d0,,
1.63066E+12,126,-1,-1,-1,2560,d0,,
1.63066E+12,127,-1,-1,-1,2578,d0,,
1.63066E+12,127,-1,-1,-1,2608,d0,,
1.63066E+12,134,-1,-1,-1,2850,d0,,
1.63066E+12,134,-1,-1,-1,2566,d0,,
1.63066E+12,134,-1,-1,-1,2648,d0,,
1.63066E+12,134,-1,-1,-1,2976,d0,,
1.63066E+12,165,-1,-1,-1,2570,d0,,
1.63066E+12,165,-1,-1,-1,2592,d0,,
1.63066E+12,165,-1,-1,-1,2588,d0,,
1.63066E+12,165,-1,-1,-1,2566,d0,,
1.63066E+12,165,-1,-1,-1,2814,d0,,
1.63066E+12,165,-1,-1,-1,2602,d0,,
1.63066E+12,165,-1,-1,-1,2596,d0,,
1.63066E+12,165,-1,-1,-1,2560,d0,,
1.63066E+12,165,-1,-1,-1,2592,d0,,
1.63066E+12,165,-1,-1,-1,2602,d0,,
1.63066E+12,165,-1,-1,-1,2942,d0,,
1.63066E+12,165,-1,-1,-1,2562,d0,,
1.63066E+12,166,-1,-1,-1,2596,d0,,
1.63066E+12,166,-1,-1,-1,2592,d0,,
1.63066E+12,166,-1,-1,-1,2572,d0,,
1.63066E+12,167,-1,-1,-1,2562,d0,,
1.63066E+12,167,-1,-1,-1,2588,d0,,
1.63066E+12,183,-1,-1,-1,2578,d0,,
1.63066E+12,183,-1,-1,-1,2562,d0,,
1.63066E+12,183,-1,-1,-1,2596,d0,,
1.63066E+12,184,-1,-1,-1,2572,d0,,
1.63066E+12,184,-1,-1,-1,2484,d0,,
1.63066E+12,184,-1,-1,-1,2560,d0,,
1.63066E+12,184,-1,-1,-1,2592,d0,,
1.63066E+12,184,-1,-1,-1,2566,d0,,
1.63066E+12,184,-1,-1,-1,2582,d0,,
1.63066E+12,217,-1,-1,-1,2586,d0,,
1.63066E+12,217,-1,-1,-1,2680,d0,,
1.63066E+12,217,-1,-1,-1,2562,d0,,
1.63066E+12,217,-1,-1,-1,2586,d0,,
1.63066E+12,218,-1,-1,-1,2592,d0,,
1.63066E+12,218,-1,-1,-1,2614,d0,,
1.63066E+12,218,-1,-1,-1,2576,d0,,
1.63066E+12,218,-1,-1,-1,2606,d0,,
1.63066E+12,218,-1,-1,-1,2566,d0,,
1.63066E+12,218,-1,-1,-1,2572,d0,,
1.63066E+12,218,-1,-1,-1,2596,d0,,
1.63066E+12,219,-1,-1,-1,2598,d0,,
1.63066E+12,219,-1,-1,-1,2576,d0,,
1.63066E+12,219,-1,-1,-1,2578,d0,,
1.63066E+12,219,-1,-1,-1,2586,d0,,
1.63066E+12,219,-1,-1,-1,2578,d0,,
1.63066E+12,219,-1,-1,-1,2966,d0,,
1.63066E+12,236,-1,-1,-1,2622,d0,,
1.63066E+12,236,-1,-1,-1,2592,d0,,
1.63066E+12,236,-1,-1,-1,2592,d0,,
1.63066E+12,258,-1,-1,-1,2608,d0,,
1.63066E+12,258,-1,-1,-1,2838,d0,,
1.63066E+12,258,-1,-1,-1,2860,d0,,
1.63066E+12,258,-1,-1,-1,2632,d0,,
1.63066E+12,258,-1,-1,-1,2608,d0,,
1.63066E+12,258,-1,-1,-1,2588,d0,,
1.63066E+12,258,-1,-1,-1,2552,d0,,
1.63066E+12,258,-1,-1,-1,2598,d0,,
1.63066E+12,258,-1,-1,-1,2596,d0,,
1.63066E+12,258,-1,-1,-1,2588,d0,,
1.63066E+12,258,-1,-1,-1,2592,d0,,
1.63066E+12,258,-1,-1,-1,2598,d0,,
1.63066E+12,259,-1,-1,-1,2622,d0,,
1.63066E+12,259,-1,-1,-1,2570,d0,,
1.63066E+12,259,-1,-1,-1,2586,d0,,
1.63066E+12,259,-1,-1,-1,2596,d0,,
1.63066E+12,259,-1,-1,-1,2570,d0,,
1.63066E+12,275,-1,-1,-1,2562,d0,,
1.63066E+12,276,-1,-1,-1,2474,d0,,
1.63066E+12,276,-1,-1,-1,2586,d0,,
1.63066E+12,276,-1,-1,-1,2586,d0,,
1.63066E+12,276,-1,-1,-1,2578,d0,,
1.63066E+12,276,-1,-1,-1,2586,d0,,
1.63066E+12,276,-1,-1,-1,2710,d0,,
1.63066E+12,276,-1,-1,-1,2560,d0,,
1.63066E+12,277,-1,-1,-1,2582,d0,,
1.63066E+12,305,-1,-1,-1,2572,d0,,
1.63066E+12,306,-1,-1,-1,2484,d0,,
1.63066E+12,306,-1,-1,-1,2858,d0,,
1.63066E+12,306,-1,-1,-1,2588,d0,,
1.63066E+12,306,-1,-1,-1,2562,d0,,
1.63066E+12,306,-1,-1,-1,2578,d0,,
1.63066E+12,306,-1,-1,-1,2592,d0,,
1.63066E+12,307,-1,-1,-1,2566,d0,,
1.63066E+12,307,-1,-1,-1,2566,d0,,
1.63066E+12,307,-1,-1,-1,2566,d0,,
1.63066E+12,307,-1,-1,-1,2540,d0,,
1.63066E+12,308,-1,-1,-1,2566,d0,,
1.63066E+12,309,-1,-1,-1,2576,d0,,
1.63066E+12,309,-1,-1,-1,2578,d0,,
1.63066E+12,309,-1,-1,-1,2588,d0,,
1.63066E+12,309,-1,-1,-1,2566,d0,,
1.63066E+12,309,-1,-1,-1,2602,d0,,
1.63066E+12,320,-1,-1,-1,2588,d0,,
1.63066E+12,320,-1,-1,-1,2576,d0,,
1.63066E+12,320,-1,-1,-1,2884,d0,,
1.63066E+12,320,-1,-1,-1,2592,d0,,
1.63066E+12,347,-1,-1,-1,2586,d0,,
1.63066E+12,347,-1,-1,-1,2586,d0,,
1.63066E+12,347,-1,-1,-1,2670,d0,,
1.63066E+12,347,-1,-1,-1,2926,d0,,
1.63066E+12,347,-1,-1,-1,2560,d0,,
1.63066E+12,347,-1,-1,-1,2582,d0,,
1.63066E+12,347,-1,-1,-1,2598,d0,,
1.63066E+12,347,-1,-1,-1,2618,d0,,
1.63066E+12,347,-1,-1,-1,2976,d0,,
1.63066E+12,347,-1,-1,-1,2592,d0,,
1.63066E+12,347,-1,-1,-1,2576,d0,,
1.63066E+12,347,-1,-1,-1,2560,d0,,
1.63066E+12,348,-1,-1,-1,2566,d0,,
1.63066E+12,348,-1,-1,-1,2576,d0,,
1.63066E+12,348,-1,-1,-1,2664,d0,,
1.63066E+12,348,-1,-1,-1,2496,d0,,
1.63066E+12,348,-1,-1,-1,2582,d0,,
1.63066E+12,359,-1,-1,-1,2596,d0,,
1.63066E+12,359,-1,-1,-1,2560,d0,,
1.63066E+12,359,-1,-1,-1,2726,d0,,
1.63066E+12,359,-1,-1,-1,2606,d0,,
1.63066E+12,359,-1,-1,-1,2582,d0,,
1.63066E+12,359,-1,-1,-1,2562,d0,,
1.63066E+12,359,-1,-1,-1,2586,d0,,
1.63066E+12,359,-1,-1,-1,2562,d0,,
1.63066E+12,359,-1,-1,-1,2874,d0,,
1.63066E+12,394,-1,-1,-1,2586,d0,,
1.63066E+12,394,-1,-1,-1,2576,d0,,
1.63066E+12,394,-1,-1,-1,2586,d0,,
1.63066E+12,394,-1,-1,-1,2562,d0,,
1.63066E+12,394,-1,-1,-1,2622,d0,,
1.63066E+12,394,-1,-1,-1,2570,d0,,
1.63066E+12,394,-1,-1,-1,2484,d0,,
1.63066E+12,394,-1,-1,-1,2578,d0,,
1.63066E+12,394,-1,-1,-1,2576,d0,,
1.63066E+12,394,-1,-1,-1,2716,d0,,
1.63066E+12,395,-1,-1,-1,2572,d0,,
1.63066E+12,395,-1,-1,-1,2598,d0,,
1.63066E+12,395,-1,-1,-1,2582,d0,,
1.63066E+12,395,-1,-1,-1,2560,d0,,
1.63066E+12,395,-1,-1,-1,2906,d0,,
1.63066E+12,395,-1,-1,-1,2552,d0,,
1.63066E+12,396,-1,-1,-1,2844,d0,,
1.63066E+12,403,-1,-1,-1,2570,d0,,
1.63066E+12,403,-1,-1,-1,2730,d0,,
1.63066E+12,403,-1,-1,-1,2864,d0,,
1.63066E+12,404,-1,-1,-1,2834,d0,,
1.63066E+12,437,-1,-1,-1,2588,d0,,
1.63066E+12,437,-1,-1,-1,2586,d0,,
1.63066E+12,437,-1,-1,-1,2570,d0,,
1.63066E+12,437,-1,-1,-1,2582,d0,,
1.63066E+12,437,-1,-1,-1,2608,d0,,
1.63066E+12,437,-1,-1,-1,2578,d0,,
1.63066E+12,437,-1,-1,-1,2572,d0,,
1.63066E+12,437,-1,-1,-1,2598,d0,,
1.63066E+12,438,-1,-1,-1,2586,d0,,
1.63066E+12,438,-1,-1,-1,2832,d0,,
1.63066E+12,438,-1,-1,-1,2834,d0,,
1.63066E+12,438,-1,-1,-1,2556,d0,,
1.63066E+12,438,-1,-1,-1,2606,d0,,
1.63066E+12,438,-1,-1,-1,2670,d0,,
1.63066E+12,438,-1,-1,-1,2854,d0,,
1.63066E+12,438,-1,-1,-1,2608,d0,,
1.63066E+12,438,-1,-1,-1,2586,d0,,
1.63066E+12,444,-1,-1,-1,2576,d0,,
1.63066E+12,444,-1,-1,-1,2606,d0,,
1.63066E+12,444,-1,-1,-1,2714,d0,,
1.63066E+12,444,-1,-1,-1,2716,d0,,
1.63066E+12,474,-1,-1,-1,2612,d0,,
1.63066E+12,474,-1,-1,-1,2586,d0,,
1.63066E+12,475,-1,-1,-1,2578,d0,,
1.63066E+12,475,-1,-1,-1,2776,d0,,
1.63066E+12,475,-1,-1,-1,2608,d0,,
1.63066E+12,475,-1,-1,-1,2578,d0,,
1.63066E+12,475,-1,-1,-1,2570,d0,,
1.63066E+12,475,-1,-1,-1,2506,d0,,
1.63066E+12,475,-1,-1,-1,2596,d0,,
1.63066E+12,475,-1,-1,-1,2910,d0,,
1.63066E+12,475,-1,-1,-1,2788,d0,,
1.63066E+12,475,-1,-1,-1,2488,d0,,
1.63066E+12,475,-1,-1,-1,2434,d0,,
1.63066E+12,475,-1,-1,-1,2464,d0,,
1.63066E+12,475,-1,-1,-1,2540,d0,,
1.63066E+12,477,-1,-1,-1,2432,d0,,
1.63066E+12,477,-1,-1,-1,2356,d0,,
1.63066E+12,483,-1,-1,-1,2444,d0,,
1.63066E+12,483,-1,-1,-1,2448,d0,,
1.63066E+12,483,-1,-1,-1,2740,d0,,
1.63066E+12,514,-1,-1,-1,2438,d0,,
1.63066E+12,514,-1,-1,-1,2454,d0,,
1.63066E+12,514,-1,-1,-1,2424,d0,,
1.63066E+12,514,-1,-1,-1,2434,d0,,
1.63066E+12,514,-1,-1,-1,2432,d0,,
1.63066E+12,514,-1,-1,-1,2442,d0,,
1.63066E+12,514,-1,-1,-1,2424,d0,,
1.63066E+12,514,-1,-1,-1,2464,d0,,
1.63066E+12,514,-1,-1,-1,2444,d0,,
1.63066E+12,514,-1,-1,-1,2428,d0,,
1.63066E+12,514,-1,-1,-1,2434,d0,,
1.63066E+12,514,-1,-1,-1,2724,d0,,
1.63066E+12,515,-1,-1,-1,2454,d0,,
1.63066E+12,515,-1,-1,-1,2418,d0,,
1.63066E+12,515,-1,-1,-1,2454,d0,,
1.63066E+12,516,-1,-1,-1,2468,d0,,
1.63066E+12,516,-1,-1,-1,2438,d0,,
1.63066E+12,524,-1,-1,-1,2428,d0,,
1.63066E+12,524,-1,-1,-1,2468,d0,,
1.63066E+12,524,-1,-1,-1,2442,d0,,
1.63066E+12,524,-1,-1,-1,2424,d0,,
1.63066E+12,552,-1,-1,-1,2452,d0,,
1.63066E+12,553,-1,-1,-1,2500,d0,,
1.63066E+12,553,-1,-1,-1,2438,d0,,
1.63066E+12,553,-1,-1,-1,2516,d0,,
1.63066E+12,553,-1,-1,-1,2638,d0,,
1.63066E+12,553,-1,-1,-1,2438,d0,,
1.63066E+12,553,-1,-1,-1,2416,d0,,
1.63066E+12,553,-1,-1,-1,2452,d0,,
1.63066E+12,553,-1,-1,-1,2454,d0,,
1.63066E+12,554,-1,-1,-1,2432,d0,,
1.63066E+12,554,-1,-1,-1,2428,d0,,
1.63066E+12,554,-1,-1,-1,2448,d0,,
1.63066E+12,554,-1,-1,-1,2460,d0,,
1.63066E+12,554,-1,-1,-1,2428,d0,,
1.63066E+12,556,-1,-1,-1,2454,d0,,
1.63066E+12,556,-1,-1,-1,2458,d0,,
1.63066E+12,556,-1,-1,-1,2432,d0,,
1.63066E+12,563,-1,-1,-1,2432,d0,,
1.63066E+12,563,-1,-1,-1,2360,d0,,
1.63066E+12,563,-1,-1,-1,2452,d0,,
1.63066E+12,563,-1,-1,-1,2422,d0,,
1.63066E+12,595,-1,-1,-1,2454,d0,,
1.63066E+12,595,-1,-1,-1,2460,d0,,
1.63066E+12,595,-1,-1,-1,2460,d0,,
1.63066E+12,595,-1,-1,-1,2454,d0,,
1.63066E+12,595,-1,-1,-1,2442,d0,,
1.63066E+12,595,-1,-1,-1,2432,d0,,
1.63066E+12,595,-1,-1,-1,2438,d0,,
1.63066E+12,595,-1,-1,-1,2454,d0,,
1.63066E+12,595,-1,-1,-1,2434,d0,,
1.63066E+12,595,-1,-1,-1,2418,d0,,
1.63066E+12,595,-1,-1,-1,2444,d0,,
1.63066E+12,596,-1,-1,-1,2438,d0,,
1.63066E+12,596,-1,-1,-1,2424,d0,,
1.63066E+12,596,-1,-1,-1,2428,d0,,
1.63066E+12,596,-1,-1,-1,2444,d0,,
1.63066E+12,596,-1,-1,-1,2444,d0,,
1.63066E+12,596,-1,-1,-1,2432,d0,,
1.63066E+12,604,-1,-1,-1,2432,d0,,
1.63066E+12,604,-1,-1,-1,2424,d0,,
1.63066E+12,604,-1,-1,-1,2434,d0,,
1.63066E+12,633,-1,-1,-1,2434,d0,,
1.63066E+12,633,-1,-1,-1,2460,d0,,
1.63066E+12,634,-1,-1,-1,2442,d0,,
1.63066E+12,634,-1,-1,-1,2706,d0,,
1.63066E+12,634,-1,-1,-1,2516,d0,,
1.63066E+12,634,-1,-1,-1,2444,d0,,
1.63066E+12,634,-1,-1,-1,2428,d0,,
1.63066E+12,634,-1,-1,-1,2432,d0,,
1.63066E+12,634,-1,-1,-1,2454,d0,,
1.63066E+12,634,-1,-1,-1,2424,d0,,
1.63066E+12,634,-1,-1,-1,2434,d0,,
1.63066E+12,634,-1,-1,-1,2458,d0,,
1.63066E+12,634,-1,-1,-1,2452,d0,,
1.63066E+12,634,-1,-1,-1,2742,d0,,
1.63066E+12,635,-1,-1,-1,2480,d0,,
1.63066E+12,635,-1,-1,-1,2530,d0,,
1.63066E+12,636,-1,-1,-1,2556,d0,,
1.63066E+12,643,-1,-1,-1,2432,d0,,
1.63066E+12,643,-1,-1,-1,2448,d0,,
1.63066E+12,643,-1,-1,-1,2448,d0,,
1.63066E+12,643,-1,-1,-1,2360,d0,,
1.63066E+12,676,-1,-1,-1,2444,d0,,
1.63066E+12,676,-1,-1,-1,2454,d0,,
1.63066E+12,676,-1,-1,-1,2424,d0,,
1.63066E+12,677,-1,-1,-1,2434,d0,,
1.63066E+12,677,-1,-1,-1,2458,d0,,
1.63066E+12,677,-1,-1,-1,2442,d0,,
1.63066E+12,677,-1,-1,-1,2424,d0,,
1.63066E+12,677,-1,-1,-1,2454,d0,,
1.63066E+12,677,-1,-1,-1,2460,d0,,
1.63066E+12,677,-1,-1,-1,2428,d0,,
1.63066E+12,677,-1,-1,-1,2432,d0,,
1.63066E+12,677,-1,-1,-1,2460,d0,,
1.63066E+12,677,-1,-1,-1,2454,d0,,
1.63066E+12,677,-1,-1,-1,2424,d0,,
1.63066E+12,677,-1,-1,-1,2464,d0,,
1.63066E+12,677,-1,-1,-1,2468,d0,,
1.63066E+12,677,-1,-1,-1,2424,d0,,
1.63066E+12,689,-1,-1,-1,2442,d0,,
1.63066E+12,689,-1,-1,-1,2460,d0,,
1.63066E+12,689,-1,-1,-1,2406,d0,,
1.63066E+12,690,-1,-1,-1,2428,d0,,
1.63066E+12,690,-1,-1,-1,2454,d0,,
1.63066E+12,690,-1,-1,-1,2464,d0,,
1.63066E+12,690,-1,-1,-1,2444,d0,,
1.63066E+12,690,-1,-1,-1,2468,d0,,
1.63066E+12,690,-1,-1,-1,2416,d0,,
1.63066E+12,723,-1,-1,-1,2444,d0,,
1.63066E+12,723,-1,-1,-1,2448,d0,,
1.63066E+12,723,-1,-1,-1,2448,d0,,
1.63066E+12,723,-1,-1,-1,2432,d0,,
1.63066E+12,723,-1,-1,-1,2448,d0,,
1.63066E+12,723,-1,-1,-1,2460,d0,,
1.63066E+12,724,-1,-1,-1,2452,d0,,
1.63066E+12,724,-1,-1,-1,2412,d0,,
1.63066E+12,724,-1,-1,-1,2408,d0,,
1.63066E+12,724,-1,-1,-1,2448,d0,,
1.63066E+12,724,-1,-1,-1,2448,d0,,
1.63066E+12,724,-1,-1,-1,2432,d0,,
1.63066E+12,724,-1,-1,-1,2434,d0,,
1.63066E+12,724,-1,-1,-1,2454,d0,,
1.63066E+12,724,-1,-1,-1,2432,d0,,
1.63066E+12,724,-1,-1,-1,2458,d0,,
1.63066E+12,724,-1,-1,-1,2442,d0,,
1.63066E+12,732,-1,-1,-1,2460,d0,,
1.63066E+12,733,-1,-1,-1,2408,d0,,
1.63066E+12,733,-1,-1,-1,2504,d0,,
1.63066E+12,733,-1,-1,-1,2536,d0,,
1.63066E+12,763,-1,-1,-1,2422,d0,,
1.63066E+12,763,-1,-1,-1,2504,d0,,
1.63066E+12,763,-1,-1,-1,2474,d0,,
1.63066E+12,764,-1,-1,-1,2428,d0,,
1.63066E+12,764,-1,-1,-1,2434,d0,,
1.63066E+12,764,-1,-1,-1,2454,d0,,
1.63066E+12,764,-1,-1,-1,2454,d0,,
1.63066E+12,764,-1,-1,-1,2418,d0,,
1.63066E+12,764,-1,-1,-1,2444,d0,,
1.63066E+12,764,-1,-1,-1,2714,d0,,
1.63066E+12,764,-1,-1,-1,2442,d0,,
1.63066E+12,764,-1,-1,-1,2424,d0,,
1.63066E+12,764,-1,-1,-1,2370,d0,,
1.63066E+12,764,-1,-1,-1,2452,d0,,
1.63066E+12,764,-1,-1,-1,2422,d0,,
1.63066E+12,764,-1,-1,-1,2448,d0,,
1.63066E+12,764,-1,-1,-1,2470,d0,,
1.63066E+12,773,-1,-1,-1,2464,d0,,
1.63066E+12,773,-1,-1,-1,2398,d0,,
1.63066E+12,773,-1,-1,-1,2560,d0,,
1.63066E+12,773,-1,-1,-1,2468,d0,,
1.63066E+12,804,-1,-1,-1,2362,d0,,
1.63066E+12,805,-1,-1,-1,2442,d0,,
1.63066E+12,805,-1,-1,-1,2448,d0,,
1.63066E+12,805,-1,-1,-1,2434,d0,,
1.63066E+12,805,-1,-1,-1,2448,d0,,
1.63066E+12,805,-1,-1,-1,2484,d0,,
1.63066E+12,805,-1,-1,-1,2460,d0,,
1.63066E+12,805,-1,-1,-1,2424,d0,,
1.63066E+12,806,-1,-1,-1,2452,d0,,
1.63066E+12,806,-1,-1,-1,2618,d0,,
1.63066E+12,806,-1,-1,-1,2448,d0,,
1.63066E+12,806,-1,-1,-1,2424,d0,,
1.63066E+12,806,-1,-1,-1,2448,d0,,
1.63066E+12,806,-1,-1,-1,2448,d0,,
1.63066E+12,806,-1,-1,-1,2428,d0,,
1.63066E+12,806,-1,-1,-1,2434,d0,,
1.63066E+12,806,-1,-1,-1,2454,d0,,
1.63066E+12,822,-1,-1,-1,2442,d0,,
1.63066E+12,822,-1,-1,-1,2402,d0,,
1.63066E+12,822,-1,-1,-1,2448,d0,,
1.63066E+12,822,-1,-1,-1,2598,d0,,
1.63066E+12,822,-1,-1,-1,2428,d0,,
1.63066E+12,822,-1,-1,-1,2432,d0,,
1.63066E+12,822,-1,-1,-1,2458,d0,,
1.63066E+12,822,-1,-1,-1,2438,d0,,
1.63066E+12,823,-1,-1,-1,2434,d0,,
1.63066E+12,823,-1,-1,-1,2448,d0,,
1.63066E+12,861,-1,-1,-1,2448,d0,,
1.63066E+12,861,-1,-1,-1,2432,d0,,
1.63066E+12,861,-1,-1,-1,2458,d0,,
1.63066E+12,861,-1,-1,-1,2452,d0,,
1.63066E+12,862,-1,-1,-1,2670,d0,,
1.63066E+12,862,-1,-1,-1,2442,d0,,
1.63066E+12,862,-1,-1,-1,2452,d0,,
1.63066E+12,862,-1,-1,-1,2458,d0,,
1.63066E+12,862,-1,-1,-1,2428,d0,,
1.63066E+12,862,-1,-1,-1,2444,d0,,
1.63066E+12,862,-1,-1,-1,2452,d0,,
1.63066E+12,862,-1,-1,-1,2458,d0,,
1.63066E+12,862,-1,-1,-1,2448,d0,,
1.63066E+12,862,-1,-1,-1,2438,d0,,
1.63066E+12,862,-1,-1,-1,2458,d0,,
1.63066E+12,862,-1,-1,-1,2644,d0,,
1.63066E+12,862,-1,-1,-1,2428,d0,,
1.63066E+12,871,-1,-1,-1,2452,d0,,
1.63066E+12,871,-1,-1,-1,2454,d0,,
1.63066E+12,871,-1,-1,-1,2434,d0,,
1.63066E+12,872,-1,-1,-1,2468,d0,,
1.63066E+12,872,-1,-1,-1,2458,d0,,
1.63066E+12,872,-1,-1,-1,2444,d0,,
1.63066E+12,872,-1,-1,-1,2422,d0,,
1.63066E+12,872,-1,-1,-1,2452,d0,,
1.63066E+12,872,-1,-1,-1,2432,d0,,
1.63066E+12,905,-1,-1,-1,2468,d0,,
1.63066E+12,905,-1,-1,-1,2448,d0,,
1.63066E+12,906,-1,-1,-1,2418,d0,,
1.63066E+12,906,-1,-1,-1,2470,d0,,
1.63066E+12,906,-1,-1,-1,2464,d0,,
1.63066E+12,906,-1,-1,-1,2434,d0,,
1.63066E+12,906,-1,-1,-1,2424,d0,,
1.63066E+12,906,-1,-1,-1,2474,d0,,
1.63066E+12,906,-1,-1,-1,2444,d0,,
1.63066E+12,906,-1,-1,-1,2778,d0,,
1.63066E+12,906,-1,-1,-1,2432,d0,,
1.63066E+12,906,-1,-1,-1,2454,d0,,
1.63066E+12,906,-1,-1,-1,2424,d0,,
1.63066E+12,906,-1,-1,-1,2434,d0,,
1.63066E+12,906,-1,-1,-1,2448,d0,,
1.63066E+12,906,-1,-1,-1,2448,d0,,
1.63066E+12,905,-1,-1,-1,2536,d0,,
1.63066E+12,912,-1,-1,-1,2408,d0,,
1.63066E+12,912,-1,-1,-1,2448,d0,,
1.63066E+12,912,-1,-1,-1,2470,d0,,
1.63066E+12,912,-1,-1,-1,2442,d0,,
1.63066E+12,946,-1,-1,-1,2490,d0,,
1.63066E+12,946,-1,-1,-1,2448,d0,,
1.63066E+12,946,-1,-1,-1,2438,d0,,
1.63066E+12,946,-1,-1,-1,2428,d0,,
1.63066E+12,947,-1,-1,-1,2444,d0,,
1.63066E+12,947,-1,-1,-1,2408,d0,,
1.63066E+12,947,-1,-1,-1,2434,d0,,
1.63066E+12,947,-1,-1,-1,2434,d0,,
1.63066E+12,947,-1,-1,-1,2442,d0,,
1.63066E+12,947,-1,-1,-1,2464,d0,,
1.63066E+12,947,-1,-1,-1,2488,d0,,
1.63066E+12,947,-1,-1,-1,2454,d0,,
1.63066E+12,947,-1,-1,-1,2464,d0,,
1.63066E+12,947,-1,-1,-1,2444,d0,,
1.63066E+12,947,-1,-1,-1,2366,d0,,
1.63066E+12,947,-1,-1,-1,2468,d0,,
1.63066E+12,947,-1,-1,-1,2454,d0,,
1.63066E+12,963,-1,-1,-1,2454,d0,,
1.63066E+12,963,-1,-1,-1,2428,d0,,
1.63066E+12,963,-1,-1,-1,2478,d0,,
1.63066E+12,963,-1,-1,-1,2454,d0,,
1.63066E+12,964,-1,-1,-1,2452,d0,,
1.63066E+12,964,-1,-1,-1,2452,d0,,
1.63066E+12,964,-1,-1,-1,2372,d0,,
1.63066E+12,964,-1,-1,-1,2418,d0,,
1.63066E+12,964,-1,-1,-1,2444,d0,,
1.63066E+12,964,-1,-1,-1,2458,d0,,
1.63066E+12,3,-1,-1,-1,2460,d0,,
1.63066E+12,4,-1,-1,-1,2452,d0,,
1.63066E+12,4,-1,-1,-1,2454,d0,,
1.63066E+12,4,-1,-1,-1,2434,d0,,
1.63066E+12,4,-1,-1,-1,2442,d0,,
1.63066E+12,4,-1,-1,-1,2704,d0,,
1.63066E+12,5,-1,-1,-1,2470,d0,,
1.63066E+12,5,-1,-1,-1,2422,d0,,
1.63066E+12,5,-1,-1,-1,2434,d0,,
1.63066E+12,5,-1,-1,-1,2444,d0,,
1.63066E+12,5,-1,-1,-1,2526,d0,,
1.63066E+12,5,-1,-1,-1,2428,d0,,
1.63066E+12,5,-1,-1,-1,2468,d0,,
1.63066E+12,7,-1,-1,-1,2454,d0,,
1.63066E+12,7,-1,-1,-1,2438,d0,,
1.63066E+12,7,-1,-1,-1,2442,d0,,
1.63066E+12,7,-1,-1,-1,2468,d0,,
1.63066E+12,19,-1,-1,-1,2458,d0,,
1.63066E+12,19,-1,-1,-1,2386,d0,,
1.63066E+12,19,-1,-1,-1,2454,d0,,
1.63066E+12,19,-1,-1,-1,2428,d0,,
1.63066E+12,19,-1,-1,-1,2434,d0,,
1.63066E+12,19,-1,-1,-1,2416,d0,,
1.63066E+12,19,-1,-1,-1,2468,d0,,
1.63066E+12,19,-1,-1,-1,2460,d0,,
1.63066E+12,47,-1,-1,-1,2418,d0,,
1.63066E+12,47,-1,-1,-1,2442,d0,,
1.63066E+12,47,-1,-1,-1,2458,d0,,
1.63066E+12,47,-1,-1,-1,2428,d0,,
1.63066E+12,47,-1,-1,-1,2432,d0,,
1.63066E+12,47,-1,-1,-1,2458,d0,,
1.63066E+12,47,-1,-1,-1,2452,d0,,
1.63066E+12,47,-1,-1,-1,2418,d0,,
1.63066E+12,47,-1,-1,-1,2460,d0,,
1.63066E+12,47,-1,-1,-1,2454,d0,,
1.63066E+12,47,-1,-1,-1,2438,d0,,
1.63066E+12,48,-1,-1,-1,2484,d0,,
1.63066E+12,48,-1,-1,-1,2598,d0,,
1.63066E+12,48,-1,-1,-1,2460,d0,,
1.63066E+12,48,-1,-1,-1,2432,d0,,
1.63066E+12,48,-1,-1,-1,2458,d0,,
1.63066E+12,48,-1,-1,-1,2454,d0,,
1.63066E+12,61,-1,-1,-1,2460,d0,,
1.63066E+12,61,-1,-1,-1,2406,d0,,
1.63066E+12,62,-1,-1,-1,2442,d0,,
1.63066E+12,62,-1,-1,-1,2458,d0,,
1.63066E+12,62,-1,-1,-1,2428,d0,,
1.63066E+12,62,-1,-1,-1,2438,d0,,
1.63066E+12,62,-1,-1,-1,2434,d0,,
1.63066E+12,62,-1,-1,-1,2444,d0,,
1.63066E+12,62,-1,-1,-1,2432,d0,,
1.63066E+12,62,-1,-1,-1,2458,d0,,
1.63066E+12,95,-1,-1,-1,2452,d0,,
1.63066E+12,95,-1,-1,-1,2418,d0,,
1.63066E+12,95,-1,-1,-1,2454,d0,,
1.63066E+12,95,-1,-1,-1,2474,d0,,
1.63066E+12,95,-1,-1,-1,2434,d0,,
1.63066E+12,95,-1,-1,-1,2346,d0,,
1.63066E+12,96,-1,-1,-1,2444,d0,,
1.63066E+12,96,-1,-1,-1,2460,d0,,
1.63066E+12,96,-1,-1,-1,2418,d0,,
1.63066E+12,96,-1,-1,-1,2444,d0,,
1.63066E+12,96,-1,-1,-1,2460,d0,,
1.63066E+12,96,-1,-1,-1,2612,d0,,
1.63066E+12,96,-1,-1,-1,2424,d0,,
1.63066E+12,96,-1,-1,-1,2454,d0,,
1.63066E+12,96,-1,-1,-1,2412,d0,,
1.63066E+12,96,-1,-1,-1,2428,d0,,
1.63066E+12,96,-1,-1,-1,2434,d0,,
1.63066E+12,105,-1,-1,-1,2442,d0,,
